SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.114871,-0.842816,0.260439,-0.627226,0.125141,-0.654941,0.210578,1.8559,39.7334,1
-0.114871,-0.842816,-0.0512465,-0.637886,-0.140934,-0.662083,0.0590793,1.36547,29.2522,1
-0.298098,-0.634642,-0.204767,-0.617704,0.256776,-0.622965,-0.499888,1.12025,24.0116,1
-0.298098,-0.628334,0.326718,-0.593229,-0.249757,-0.631777,0.652912,1.1509,24.6667,1
-0.114871,-0.842816,-0.783199,-0.662928,-0.311835,-0.666671,-0.733785,1.33481,28.5971,1
-0.114871,-0.842816,-1.27891,-0.679885,-0.611192,-0.674711,-1.11592,1.88656,40.3885,1
-0.89089,0.065579,-0.510804,-0.65361,-0.284161,-0.665929,-0.403947,1.0896,23.3565,1
-0.114871,-0.842816,-0.552855,-0.655047,-0.0745559,-0.660302,-0.648629,1.30416,27.9421,1
-0.114871,-0.842816,-0.239914,-0.64434,-0.0380945,-0.659322,-0.279035,1.21221,25.9769,1
-0.298098,-0.634642,-0.965716,-0.645169,-0.494329,-0.644242,-0.807652,1.12025,24.0116,1
-0.298098,-0.624128,-0.885252,-0.637434,-1.89463,-0.678869,0.682508,-0.167147,-3.50154,1
-0.70946,-0.148903,-0.713029,-0.631155,-0.342874,-0.634441,-0.614015,1.0896,23.3565,1
1.98326,-0.148903,1.15947,2.27298,0.691508,2.33978,0.810431,0.783074,16.8058,1
1.98326,-0.148903,1.3868,2.3247,0.694499,2.3403,1.08872,0.415246,8.94489,1
-0.89089,0.065579,-2.18836,-0.710992,-2.87105,-0.735386,-0.179458,0.752421,16.1507,1
-0.298098,-0.624128,-0.15669,-0.610861,-1.25927,-0.660675,1.02815,0.353942,7.63474,1
1.29885,-0.842816,0.920212,0.172511,0.615594,0.175256,0.584562,0.99764,21.3913,1
1.29885,-0.842816,1.04737,0.183633,0.568288,0.172017,0.786852,1.45742,31.2174,1
1.29885,-0.842816,0.82318,0.164025,0.565857,0.171844,0.509941,0.905683,19.4261,1
1.29885,-0.842816,0.759788,0.158488,0.414589,0.16146,0.571643,1.18155,25.3218,1
1.29885,-0.842816,0.654345,0.149262,0.375697,0.158793,0.475451,0.783074,16.8058,1
1.29885,-0.842816,0.913936,0.171968,0.679542,0.179651,0.517716,0.875031,18.771,1
