SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.58294,1.20731,0.759938,0.812033,0.583947,0.657668,0.645955,-0.0665449,-1.41874,0
-0.58294,1.20731,-0.455863,0.561885,-0.149886,0.617251,-0.447576,0.155272,3.51874,0
-0.58294,1.20731,-0.209515,0.612554,0.0171167,0.626464,-0.229399,0.155272,3.51874,0
-0.58294,1.20731,-0.524878,0.547689,-0.162683,0.616552,-0.518631,-0.714932,-15.8514,0
-0.58294,1.20731,-0.150868,0.62466,0.117684,0.631979,-0.194929,-0.544304,-12.0533,0
-0.58294,1.20731,0.0936226,0.674929,0.678418,0.662863,-0.0940292,-0.578429,-12.8129,0
-0.58294,1.20731,0.0643772,0.668937,0.961831,0.678484,-0.206156,0.155272,3.51874,0
-0.58294,1.20731,-1.13905,0.42134,0.797879,0.669468,-1.44245,0.291774,6.5572,0
-0.58294,1.20731,0.375406,0.732942,0.023213,0.626784,0.400307,-0.407801,-9.01487,0
-0.58294,1.20731,0.0227511,0.660365,0.281636,0.641024,-0.0554641,-0.595492,-13.1927,0
-0.58294,1.20731,-1.49217,0.348702,0.480944,0.652002,-1.73617,0.274711,6.17739,0
-0.58294,1.20731,-0.793819,0.49235,-0.27788,0.610199,-0.777354,0.104083,2.37932,0
-0.58294,1.20731,-2.00003,0.24423,0.401706,0.647633,-2.25996,-0.0836078,-1.79855,0
-0.58294,1.20731,-0.581513,0.536074,-0.335173,0.607035,-0.53078,0.155272,3.51874,0
0.733509,-0.577014,0.882339,0.837229,0.593699,0.658203,0.773929,0.0187691,0.480291,0
0.733509,-0.577014,-2.07508,0.228774,-0.257159,0.611332,-2.172,-0.0836078,-1.79855,0
0.733509,-0.577014,0.332388,0.724061,0.438888,0.649698,0.230992,-0.0324193,-0.659128,0
-1.58371,-1.44682,1.22246,-2.00735,2.57151,-2.03428,0.548356,0.479465,10.7351,0
-1.58371,-1.44682,0.470418,-2.04141,1.04594,-2.05278,0.201145,0.940161,20.9898,0
-1.58371,-1.44682,1.23407,-2.00683,0.790564,-2.05588,1.08957,0.854847,19.0908,0
0.733509,-0.577014,1.96398,1.05975,-0.0834506,0.620903,2.14956,0.20646,4.65816,0
0.733509,-0.577014,-0.657027,0.520496,-1.82112,0.525206,-0.181062,0.20646,4.65816,0
0.733509,-0.577014,0.700673,0.799834,-0.243748,0.612099,0.832568,0.0870203,1.99952,0
0.733509,-0.577014,-0.0984109,0.635445,-0.165125,0.616421,-0.056256,0.121146,2.75913,0
-1.22467,-1.93346,1.12033,-2.01198,0.988044,-2.05348,0.90864,0.957224,21.3697,0
-1.22467,-1.93346,2.69096,-1.94083,1.85474,-2.04297,2.29761,1.09373,24.4081,0
0.733509,-0.577014,-0.254545,0.603336,1.02339,0.681892,-0.562478,0.957224,21.3697,0
-1.80139,-1.83639,1.77071,-2.28775,2.59345,-2.3189,1.11031,0.888972,19.8504,0
-1.80139,-1.83639,1.81821,-2.28637,3.36081,-2.31294,0.933468,0.769533,17.1918,0
-1.80139,-1.83639,2.83254,-2.25698,-0.21754,-2.34071,3.13414,0.581842,13.0139,0
-1.80139,-1.83639,-1.08164,-2.37042,1.20563,-2.32967,-1.48907,0.479465,10.7351,0
0.733509,-0.577014,0.716456,0.80306,1.03924,0.682768,0.464096,0.957224,21.3697,0
-1.22467,-1.93346,1.49651,-1.99494,1.31656,-2.0495,1.20778,0.769533,17.1918,0
