SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.877143,1.05697,0.631338,0.686221,1.34123,0.824961,-0.560179,1.71448,33.972,1
-0.877143,1.05697,-0.0231208,0.53404,0.733867,0.714971,-0.895119,1.71448,33.972,1
-0.881858,1.05697,0.384861,0.608344,1.34463,0.803205,-0.941526,1.82781,36.224,1
-0.881858,1.05697,0.664212,0.672919,1.21754,0.780311,-0.370682,1.82781,36.224,1
-0.881858,1.05697,0.212963,0.568603,1.30993,0.796942,-1.16701,1.75226,34.7227,1
-0.881858,1.05697,0.371088,0.605152,1.22263,0.78125,-0.828198,1.71448,33.972,1
-0.881858,1.05697,0.603534,0.658893,1.18246,0.774003,-0.424486,1.94114,38.4761,1
-0.881858,1.05697,0.860146,0.718213,1.27561,0.790791,-0.135113,2.05447,40.7282,1
-0.881858,1.05697,0.280786,0.584267,1.11213,0.761336,-0.844844,1.86559,36.9747,1
-0.880286,1.05697,0.588852,0.665906,1.82132,0.900452,-1.14717,2.35669,46.7338,1
-0.881858,1.05697,1.04426,0.760777,1.59504,0.848266,-0.214643,1.94114,38.4761,1
-0.880286,1.05697,1.02139,0.766236,2.11737,0.953886,-0.818277,2.43225,48.2352,1
1.07625,-0.907771,0.707868,0.69351,1.60617,0.861603,-0.736224,2.31892,45.9831,1
1.07625,-0.907771,0.854689,0.727575,1.38819,0.822236,-0.270803,2.05447,40.7282,1
1.07625,-0.909349,0.762568,0.695653,1.6303,0.854624,-0.679729,2.13003,42.2296,1
1.07625,-0.909349,0.761009,0.695307,1.69272,0.865845,-0.750179,2.20558,43.731,1
1.07625,-0.907771,0.479969,0.640651,1.31088,0.80827,-0.75842,2.24336,44.4817,1
1.07625,-0.907771,0.390318,0.619877,1.3765,0.820145,-0.968094,1.90337,37.7254,1
1.07625,-0.909349,0.730605,0.688259,1.63785,0.855985,-0.736391,1.79003,35.4734,1
1.07625,-0.909349,0.996703,0.74979,1.39573,0.812385,-0.0623071,2.09225,41.4789,1
1.07625,-0.907771,0.6099,0.670812,1.26298,0.799627,-0.505364,1.63893,32.4706,1
1.07625,-0.907771,0.662522,0.683008,1.29334,0.805123,-0.45862,1.03449,20.4595,1
1.07625,-0.910927,0.654206,0.660136,1.08271,0.744999,-0.232636,1.26115,24.9636,1
1.07625,-0.910927,0.533371,0.63228,1.2396,0.77315,-0.597001,1.26115,24.9636,1
1.07625,-0.907771,0.469055,0.638163,1.21659,0.791263,-0.670313,1.29893,25.7143,1
1.07625,-0.907771,0.283385,0.595102,0.925072,0.738651,-0.630463,1.41226,27.9664,1
1.07625,-0.910927,-0.0837987,0.490029,0.668623,0.670686,-0.917314,1.48782,29.4678,1
1.07625,-0.910927,0.905232,0.717971,1.1076,0.749466,0.127865,1.52559,30.2185,1
-0.877143,1.05697,1.55566,0.901218,1.24865,0.808178,0.966395,1.11004,21.9609,1
-0.877143,1.05697,-0.26778,0.477142,0.773654,0.722167,-1.32557,0.921159,18.2074,1
-0.877143,1.05697,1.27592,0.836128,1.59372,0.870672,0.137281,1.11004,21.9609,1
-0.877143,1.05697,0.573519,0.672781,1.26788,0.81168,-0.566904,1.03449,20.4595,1
-0.877143,1.05697,1.03438,0.779952,1.50755,0.855076,-0.13158,1.1856,23.4622,1
-0.877143,1.05697,0.55442,0.668359,0.844554,0.735027,-0.113253,1.07227,21.2102,1
1.07625,-0.907771,1.45705,0.867221,1.67914,0.874767,0.313829,1.82781,36.224,1
1.07625,-0.907771,0.866253,0.730236,1.39403,0.823307,-0.260043,1.41226,27.9664,1
1.07625,-0.907771,0.809603,0.717107,1.32426,0.81069,-0.267778,1.94114,38.4761,1
1.07625,-0.907771,0.369399,0.615029,1.22847,0.79342,-0.837278,1.71448,33.972,1
1.07625,-0.910927,0.109148,0.534503,1.1951,0.765157,-1.20165,1.45004,28.7171,1
1.07625,-0.910927,0.102002,0.532866,1.0516,0.739417,-1.05486,2.24336,44.4817,1
1.07625,-0.910927,0.187106,0.552482,1.00785,0.731576,-0.873934,1.90337,37.7254,1
1.07625,-0.910927,0.510243,0.626945,1.27486,0.779489,-0.671993,2.05447,40.7282,1
1.07625,-0.910927,0.55351,0.636919,-0.34812,0.48825,1.36136,-0.552151,-11.0697,1
1.07625,-0.910927,0.102781,0.533025,-0.304374,0.496091,0.55377,-1.42103,-28.3357,1
1.07625,-0.910927,0.829742,0.700558,0.171942,0.581569,1.14412,-1.3077,-26.0836,1
1.07625,-0.907771,0.141501,0.562191,-0.541211,0.473913,0.923685,-0.70326,-14.0725,1
1.07625,-0.907771,0.201528,0.576128,-0.31531,0.514726,0.732171,-1.3077,-26.0836,1
1.07625,-0.907771,-0.0635298,0.514641,-0.493316,0.482581,0.516442,-1.23214,-24.5822,1
1.07625,-0.910927,-0.00830895,0.507427,-0.260626,0.503962,0.313829,-0.9677,-19.3273,1
1.07625,-0.907771,-0.222565,0.477774,-0.432031,0.493625,0.171917,-1.11881,-22.3301,1
1.07625,-0.910927,0.418252,0.60576,-0.380931,0.482363,1.17876,-0.43882,-8.81761,1
1.07625,-0.910927,-0.148894,0.475048,-0.599289,0.443189,0.508709,-0.363265,-7.31623,1
1.07625,-0.910927,-0.176309,0.468723,-0.560444,0.450142,0.4127,-0.17438,-3.56276,1
1.07625,-0.910927,-0.284931,0.443678,-0.89628,0.389871,0.663737,-0.363265,-7.31623,1
1.07625,-0.907771,-0.203075,0.48229,-0.770128,0.432588,0.638347,-0.249934,-5.06414,1
1.07625,-0.907771,-0.142917,0.496258,-0.755421,0.435267,0.721747,-0.325488,-6.56553,1
1.07625,-0.907771,0.308722,0.600961,-0.622671,0.459206,1.31361,-0.476597,-9.56831,1
1.07625,-0.907771,0.341724,0.608614,-0.710731,0.443342,1.4873,-0.476597,-9.56831,1
