SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
0.580401,0.580356,0.712244,0.698796,0.614458,0.70674,0.199518,-1.33007,-25.4965,1
0.580401,0.580356,0.224072,0.543092,0.0845781,0.554893,0.149613,-1.41685,-27.1645,1
0.580401,0.580356,0.298887,0.566978,-0.794861,0.302768,1.04846,-1.30115,-24.9405,1
0.580401,0.580356,0.590628,0.65999,0.0940806,0.557647,0.533779,-1.06974,-20.4923,1
0.580401,0.580356,0.855552,0.744481,0.0298243,0.539213,0.876855,-1.15652,-22.1603,1
0.580401,0.580356,1.23987,0.867008,0.876458,0.781882,0.519419,-1.09867,-21.0483,1
0.580401,0.580356,0.866655,0.748022,0.382778,0.640365,0.567048,-1.15652,-22.1603,1
0.580401,0.580356,0.285904,0.562837,0.559479,0.691007,-0.199862,-1.12759,-21.6043,1
0.580401,0.580356,0.723347,0.702304,0.193404,0.586094,0.585532,-1.18544,-22.7164,1
0.580401,0.580356,0.273265,0.558799,0.090687,0.556641,0.197101,-1.15652,-22.1603,1
0.580401,0.580356,0.912431,0.762601,0.416488,0.650059,0.584964,-1.15652,-22.1603,1
0.580401,0.580356,-0.129673,0.430284,-0.219504,0.467699,0.0404196,-1.41685,-27.1645,1
0.580401,0.580356,0.300252,0.567406,-0.0267385,0.522976,0.331602,-1.27222,-24.3844,1
0.580401,0.580356,0.322629,0.574507,0.210826,0.591073,0.142788,-1.15652,-22.1603,1
0.580401,0.580356,1.47883,0.943234,0.560158,0.691219,1.05131,-1.09867,-21.0483,1
0.580401,0.580356,2.12278,1.14859,0.846818,0.77338,1.46092,-1.27222,-24.3844,1
0.580401,0.580356,0.749993,0.710825,-0.356161,0.428526,1.12496,-1.59041,-30.5007,1
0.580401,0.580356,1.32886,0.895411,0.916277,0.793271,0.576717,-1.2433,-23.8284,1
0.580401,0.580356,0.948644,0.77415,0.53889,0.685153,0.513731,-1.33007,-25.4965,1
0.580401,0.580356,0.682522,0.689317,-0.142579,0.489789,0.850268,-1.2433,-23.8284,1
0.580401,0.580356,1.62641,0.990305,1.04321,0.829663,0.771785,-1.38793,-26.6085,1
0.580401,0.580356,1.4404,0.930983,0.359925,0.633796,1.19491,-1.27222,-24.3844,1
0.580401,0.580356,0.221851,0.542425,0.573959,0.695191,-0.279625,-1.27222,-24.3844,1
0.580401,0.580356,-1.28554,0.0617273,-0.311136,0.441478,-1.1371,-1.21437,-23.2724,1
0.580401,0.580356,0.235175,0.546651,0.910848,0.791735,-0.549479,-1.41685,-27.1645,1
0.580401,0.580356,-0.556866,0.294086,0.132091,0.568507,-0.727344,-1.44578,-27.7206,1
0.580401,0.580356,0.589944,0.659767,-0.112035,0.49853,0.721881,-1.12759,-21.6043,1
0.580401,0.580356,1.33177,0.896352,0.795686,0.758759,0.686052,-1.38793,-26.6085,1
0.580401,0.580356,-0.456772,0.325997,0.128245,0.567394,-0.617013,-1.359,-26.0525,1
0.580401,0.580356,1.03968,0.803203,0.211052,0.591153,0.906714,-1.41685,-27.1645,1
0.580401,0.580356,0.431093,0.609138,0.0927221,0.55725,0.364161,-1.06974,-20.4923,1
0.580401,0.580356,0.724712,0.702731,0.492056,0.671725,0.3198,-1.01189,-19.3802,1
0.580401,0.580356,0.399151,0.59894,0.191595,0.585537,0.241601,-1.09867,-21.0483,1
0.580401,0.580356,0.481481,0.625188,0.391374,0.642828,0.15203,-1.09867,-21.0483,1
0.580401,0.580356,0.934296,0.769564,0.980307,0.811679,0.113641,-1.06974,-20.4923,1
0.580401,0.580356,0.656047,0.680847,0.381645,0.640073,0.345109,-1.21437,-23.2724,1
0.580401,0.580356,0.000141959,0.471725,-0.229459,0.464839,0.190419,-1.38793,-26.6085,1
0.580401,0.580356,0.0377201,0.483719,0.209694,0.590729,-0.159484,-1.01189,-19.3802,1
0.580401,0.580356,1.06274,0.810561,1.39412,0.930285,-0.104319,-1.12759,-21.6043,1
0.580401,0.580356,0.933953,0.769462,0.933247,0.798171,0.153735,-1.359,-26.0525,1
0.580401,0.580356,0.698237,0.694313,0.917862,0.793748,-0.0765931,-1.12759,-21.6043,1
0.580401,0.580356,0.0431856,0.485431,0.306982,0.618646,-0.238392,-1.27222,-24.3844,1
0.580401,0.580356,0.776468,0.71926,0.642965,0.714924,0.241744,-1.21437,-23.2724,1
0.580401,0.580356,0.104165,0.504851,0.511061,0.677102,-0.349435,-1.21437,-23.2724,1
0.580401,0.580356,0.308452,0.570041,-0.45639,0.399814,0.736241,-1.09867,-21.0483,1
0.580401,0.580356,0.999373,0.790319,0.905418,0.790199,0.245298,-1.09867,-21.0483,1
0.580401,0.580356,0.0720521,0.494653,0.662196,0.72046,-0.511091,-1.27222,-24.3844,1
0.580401,0.580356,0.420331,0.605681,0.515587,0.678452,-0.0210025,-1.44578,-27.7206,1
0.580401,0.580356,0.686793,0.690634,0.531876,0.683114,0.244873,-1.41685,-27.1645,1
0.580401,0.580356,0.830785,0.736593,0.720118,0.737067,0.231081,-1.15652,-22.1603,1
0.580401,0.580356,0.811996,0.730587,0.782111,0.754866,0.157575,-1.38793,-26.6085,1
0.580401,0.580356,0.687818,0.690976,0.748851,0.745304,0.0571961,-1.2433,-23.8284,1
0.580401,0.580356,-0.068694,0.449738,0.506989,0.675962,-0.527867,-1.359,-26.0525,1
0.580401,0.580356,0.848036,0.742068,0.176436,0.58122,0.733967,-1.359,-26.0525,1
0.580401,0.580356,0.982293,0.784912,0.992071,0.815043,0.153167,-1.2433,-23.8284,1
0.580401,0.580356,0.886468,0.754353,0.587761,0.699112,0.405533,-1.2433,-23.8284,1
0.580401,0.580356,0.146867,0.518522,0.979401,0.811361,-0.69706,-1.359,-26.0525,1
0.580401,0.580356,0.272411,0.558543,0.435945,0.655594,-0.107588,-1.44578,-27.7206,1
0.580401,0.580356,0.408033,0.601746,0.677356,0.724804,-0.173132,-1.359,-26.0525,1
0.580401,0.580356,0.714976,0.699652,0.477803,0.667619,0.322217,-1.359,-26.0525,1
0.580401,0.580356,0.658952,0.681771,0.569887,0.694026,0.182314,-1.33007,-25.4965,1
0.580401,0.580356,1.24295,0.868017,0.542283,0.686107,0.819842,-1.21437,-23.2724,1
0.580401,0.580356,0.89108,0.755825,0.997049,0.81642,0.0550635,-1.21437,-23.2724,1
0.580401,0.580356,0.811655,0.730467,0.886865,0.784848,0.0671496,-1.38793,-26.6085,1
0.580401,0.580356,0.597973,0.662351,0.283679,0.611945,0.370984,-1.4747,-28.2766,1
0.580401,0.580356,0.652802,0.679838,0.478933,0.667911,0.255963,-1.27222,-24.3844,1
0.580401,0.580356,0.482847,0.62565,-0.320412,0.438829,0.799511,-1.30115,-24.9405,1
0.580401,0.580356,1.09537,0.820947,0.412642,0.648946,0.781596,-1.2433,-23.8284,1
0.580401,0.580356,1.31025,0.889456,1.33122,0.912222,0.199659,-1.18544,-22.7164,1
0.580401,0.580356,1.06975,0.812785,0.59749,0.701946,0.588801,-1.27222,-24.3844,1
0.580401,0.580356,0.340393,0.580187,0.695004,0.729889,-0.258866,-1.38793,-26.6085,1
0.580401,0.580356,0.51701,0.636515,0.303362,0.617586,0.267479,-1.2433,-23.8284,1
0.580401,0.580356,1.23406,0.865194,0.999764,0.817268,0.405819,-1.04081,-19.9362,1
0.580401,0.580356,-0.265978,0.386858,0.523052,0.680544,-0.748672,-1.2433,-23.8284,1
0.580401,0.580356,1.1338,0.833214,0.787766,0.756482,0.487287,-1.33007,-25.4965,1
0.580401,0.580356,0.460984,0.618634,0.984153,0.812765,-0.377442,-1.27222,-24.3844,1
0.580401,0.580356,0.328777,0.576492,0.875778,0.78167,-0.423366,-1.27222,-24.3844,1
0.580401,0.580356,0.0701729,0.494037,0.429838,0.653846,-0.315738,-1.27222,-24.3844,1
0.580401,0.580356,0.266774,0.556746,-0.352313,0.429638,0.593494,-1.12759,-21.6043,1
0.580401,0.580356,2.46269,1.25695,1.45249,0.947025,1.26216,-1.4747,-28.2766,1
0.580401,0.580356,0.334073,0.578169,-0.0726665,0.509813,0.409514,-1.30115,-24.9405,1
0.580401,0.580356,-0.146071,0.4251,-0.660241,0.341385,0.42615,-1.359,-26.0525,1
0.580401,0.580356,-0.37803,0.351114,0.016702,0.535451,-0.436589,-1.2433,-23.8284,1
0.580401,0.580356,0.849574,0.742581,0.868086,0.779472,0.122599,-1.09867,-21.0483,1
0.580401,0.580356,1.59532,0.980363,0.620114,0.708408,1.11884,-1.41685,-27.1645,1
0.580401,0.580356,-0.94853,0.169197,-0.34892,0.430645,-0.73687,-1.359,-26.0525,1
0.580401,0.580356,0.536994,0.642914,-0.114976,0.497655,0.667568,-1.2433,-23.8284,1
0.580401,0.580356,0.734107,0.705777,0.154037,0.574811,0.632879,-1.2433,-23.8284,1
0.580401,0.580356,0.41572,0.60421,0.0264307,0.538206,0.407525,-1.18544,-22.7164,1
0.580401,0.580356,0.982805,0.785032,0.796816,0.75905,0.32236,-1.27222,-24.3844,1
0.580401,0.580356,1.08922,0.818979,-0.268827,0.453608,1.41088,-1.4747,-28.2766,1
0.580401,0.580356,1.08529,0.817713,0.297479,0.615891,0.875862,-1.27222,-24.3844,1
0.580401,0.580356,0.625472,0.671128,-0.314077,0.440604,0.949083,-1.33007,-25.4965,1
0.580401,0.580356,1.2865,0.881876,0.609933,0.705468,0.804629,-1.18544,-22.7164,1
0.580401,0.580356,0.167363,0.525024,0.0424943,0.542841,0.126437,-1.18544,-22.7164,1
0.580401,0.580356,0.43895,0.611636,0.749756,0.745569,-0.202563,-1.359,-26.0525,1
0.580401,0.580356,1.31042,0.889525,0.625997,0.710104,0.815292,-1.18544,-22.7164,1
0.56543,0.565331,0.990149,0.756372,0.782563,0.721784,0.342549,-1.33007,-25.4965,1
0.580401,0.580356,1.05113,0.806831,0.977818,0.810964,0.236199,-1.21437,-23.2724,1
0.580401,0.580356,0.725224,0.70292,0.187747,0.584452,0.592782,-1.41685,-27.1645,1
0.56543,0.565331,0.572693,0.623921,0.22689,0.563263,0.39487,-1.27222,-24.3844,1
0.580401,0.580356,0.866484,0.747937,0.855416,0.775843,0.150893,-1.27222,-24.3844,1
0.56543,0.565331,0.940444,0.740597,0.993882,0.782067,0.10838,-1.15652,-22.1603,1
0.56543,0.565331,0.91414,0.732281,0.455404,0.628446,0.55212,-1.21437,-23.2724,1
0.580401,0.580356,0.608562,0.665704,0.774644,0.752694,-0.0474462,-1.4747,-28.2766,1
1.34391,1.34665,1.03302,2.0134,2.17016,2.52387,-0.759191,-1.12759,-21.6043,1
1.34391,1.34665,1.37993,2.14518,2.79711,2.73807,-0.904357,-0.925111,-17.7122,1
0.580401,0.580356,1.13448,0.833437,0.621699,0.708885,0.635011,-1.21437,-23.2724,1
0.580401,0.580356,2.71054,1.33595,2.00726,1.10605,1.026,-1.01189,-19.3802,1
0.580401,0.580356,1.94019,1.09033,1.38688,0.92822,0.790981,-0.982963,-18.8242,1
0.580401,0.580356,1.39582,0.916764,1.14502,0.858905,0.446198,-0.982963,-18.8242,1
0.580401,0.580356,0.680986,0.688804,0.347255,0.630194,0.402264,-1.09867,-21.0483,1
0.580401,0.580356,1.18094,0.848255,0.516943,0.678823,0.777758,-0.982963,-18.8242,1
0.580401,0.580356,0.789621,0.723469,0.240917,0.599708,0.613258,-1.09867,-21.0483,1
0.580401,0.580356,2.05736,1.12768,1.11651,0.850668,1.14899,-0.954037,-18.2682,1
0.580401,0.580356,0.745039,0.709267,0.453141,0.660574,0.375818,-0.925111,-17.7122,1
0.580401,0.580356,0.567227,0.652564,0.520111,0.67975,0.129565,-1.01189,-19.3802,1
0.580401,0.580356,0.513593,0.635436,0.421466,0.651489,0.159565,-1.18544,-22.7164,1
0.580401,0.580356,1.0045,0.791979,0.959265,0.805614,0.20421,-0.925111,-17.7122,1
0.580401,0.580356,1.55997,0.969071,1.26357,0.892861,0.511458,-0.867259,-16.6001,1
0.580401,0.580356,0.665612,0.683893,1.38552,0.927823,-0.499716,-0.867259,-16.6001,1
0.580401,0.580356,1.24141,0.867504,0.548166,0.687749,0.81316,-1.2433,-23.8284,1
0.580401,0.580356,1.40453,0.919536,1.27104,0.894979,0.346814,-1.15652,-22.1603,1
0.580401,0.580356,0.653144,0.679924,0.729846,0.739874,0.0374344,-1.27222,-24.3844,1
0.580401,0.580356,2.64409,1.31482,0.657672,0.719188,2.18063,-1.2433,-23.8284,1
0.580401,0.580356,0.299057,0.567046,-0.357291,0.428208,0.633447,-1.15652,-22.1603,1
0.580401,0.580356,0.346201,0.582052,-0.201858,0.472758,0.540889,-1.09867,-21.0483,1
0.56543,0.565331,0.822757,0.703245,0.399067,0.612342,0.505912,-1.12759,-21.6043,1
0.580401,0.580356,0.962991,0.778753,0.146796,0.572745,0.883965,-1.30115,-24.9405,1
0.580401,0.580356,1.19273,0.851967,0.169648,0.57926,1.10818,-1.21437,-23.2724,1
0.56543,0.565331,0.918922,0.733787,0.508347,0.643517,0.510034,-1.2433,-23.8284,1
0.580401,0.580356,1.22655,0.862764,0.614232,0.706687,0.738089,-1.359,-26.0525,1
0.580401,0.580356,0.54895,0.646695,-0.0375978,0.519877,0.609134,-1.38793,-26.6085,1
0.580401,0.580356,1.1268,0.830991,0.463548,0.66354,0.7688,-1.359,-26.0525,1
0.580401,0.580356,0.458934,0.617984,-0.200499,0.473209,0.661739,-1.30115,-24.9405,1
0.580401,0.580356,0.782104,0.721073,0.564682,0.69249,0.316246,-1.38793,-26.6085,1
0.56543,0.565331,0.914481,0.732367,0.0730387,0.519374,0.900032,-1.12759,-21.6043,1
0.580401,0.580356,0.172659,0.526701,-0.356839,0.428367,0.494681,-1.12759,-21.6043,1
0.580401,0.580356,0.995958,0.789241,0.795686,0.758759,0.337004,-1.06974,-20.4923,1
0.580401,0.580356,0.786033,0.722288,0.62034,0.708488,0.271316,-1.18544,-22.7164,1
0.56543,0.565331,0.765878,0.685193,0.330061,0.592689,0.507618,-1.09867,-21.0483,1
0.580401,0.580356,0.427676,0.60806,0.442734,0.657554,0.0503731,-1.15652,-22.1603,1
0.580401,0.580356,0.700287,0.694963,0.691836,0.728989,0.119471,-1.01189,-19.3802,1
0.580401,0.580356,1.51112,0.953534,1.08597,0.841953,0.615675,-1.06974,-20.4923,1
0.56543,0.565331,0.154382,0.491214,-0.209775,0.438697,0.339989,-1.18544,-22.7164,1
0.56543,0.565331,0.201526,0.506151,0.1382,0.537942,0.0780968,-1.06974,-20.4923,1
0.580401,0.580356,1.09588,0.821118,1.11561,0.850429,0.164257,-1.38793,-26.6085,1
0.580401,0.580356,0.77049,0.717361,0.754282,0.74684,0.138664,-1.18544,-22.7164,1
0.580401,0.580356,0.399663,0.599094,0.446128,0.658561,0.0176705,-1.30115,-24.9405,1
0.580401,0.580356,0.758704,0.713562,0.494319,0.672334,0.353639,-1.359,-26.0525,1
0.56543,0.565331,0.901671,0.728311,0.741386,0.710024,0.286388,-1.18544,-22.7164,1
0.580401,0.580356,1.64349,0.995745,1.00519,0.818804,0.822829,-1.38793,-26.6085,1
0.580401,0.580356,0.710023,0.698094,0.3916,0.642854,0.39359,-1.21437,-23.2724,1
0.580401,0.580356,1.09964,0.822298,0.455404,0.661156,0.747615,-1.359,-26.0525,1
0.56543,0.565331,0.811655,0.69972,0.44658,0.625929,0.451743,-1.30115,-24.9405,1
0.580401,0.580356,0.350299,0.583387,0.251325,0.602701,0.136532,-1.33007,-25.4965,1
0.580401,0.580356,1.64042,0.99477,1.39638,0.930921,0.479182,-1.41685,-27.1645,1
0.580401,0.580356,0.387024,0.595056,0.586402,0.698714,-0.116971,-1.33007,-25.4965,1
0.580401,0.580356,1.26823,0.876076,0.654957,0.718394,0.745199,-1.21437,-23.2724,1
0.580401,0.580356,0.384632,0.594286,0.569434,0.693841,-0.104887,-1.18544,-22.7164,1
0.580401,0.580356,1.16574,0.843378,0.321915,0.622937,0.938846,-1.21437,-23.2724,1
0.580401,0.580356,-0.0413652,0.458465,0.364903,0.635226,-0.37787,-1.41685,-27.1645,1
0.580401,0.580356,0.233637,0.546172,0.0637623,0.548933,0.178617,-1.33007,-25.4965,1
0.580401,0.580356,0.619495,0.669212,1.0613,0.834908,-0.278771,-1.12759,-21.6043,1
0.580401,0.580356,1.40607,0.920015,0.777811,0.753621,0.779038,-1.04081,-19.9362,1
0.580401,0.580356,0.510348,0.63441,-0.0794555,0.507879,0.606005,-1.12759,-21.6043,1
0.580401,0.580356,0.485923,0.626608,-0.088958,0.505124,0.588376,-1.12759,-21.6043,1
0.580401,0.580356,0.392319,0.59675,-0.0563767,0.514448,0.457572,-1.18544,-22.7164,1
0.580401,0.580356,0.840862,0.739775,0.427349,0.653131,0.499799,-1.09867,-21.0483,1
0.580401,0.580356,0.444415,0.613347,-0.0185928,0.525307,0.479182,-0.925111,-17.7122,1
0.580401,0.580356,0.890397,0.755602,0.776681,0.753303,0.243877,-1.04081,-19.9362,1
1.34391,1.34665,0.554074,1.83136,1.91925,2.43824,-1.03658,-0.606925,-11.5959,1
1.34391,1.34665,1.10937,2.04238,2.29166,2.56546,-0.77924,-0.954037,-18.2682,1
0.580401,0.580356,0.845133,0.741144,0.533007,0.683432,0.410226,-1.06974,-20.4923,1
0.580401,0.580356,-0.367268,0.354571,-0.25774,0.456734,-0.183511,-1.50363,-28.8326,1
0.580401,0.580356,0.726592,0.703382,1.30226,0.903985,-0.36948,-1.21437,-23.2724,1
0.580401,0.580356,0.431093,0.60912,0.128923,0.567606,0.331602,-1.2433,-23.8284,1
0.580401,0.580356,1.50616,0.951926,1.59933,0.989085,0.171792,-1.2433,-23.8284,1
0.580401,0.580356,0.553733,0.648218,0.427349,0.653131,0.196817,-1.15652,-22.1603,1
0.580401,0.580356,1.73761,1.02572,1.07918,0.84002,0.854108,-1.33007,-25.4965,1
0.580401,0.580356,0.719759,0.701174,1.11447,0.850138,-0.220479,-1.2433,-23.8284,1
0.580401,0.580356,1.09281,0.820143,0.639346,0.713891,0.575865,-1.30115,-24.9405,1
0.580401,0.580356,0.963674,0.778975,0.971935,0.809269,0.151178,-1.30115,-24.9405,1
0.580401,0.580356,0.807043,0.729013,0.776454,0.753197,0.157575,-1.06974,-20.4923,1
0.580401,0.580356,0.994591,0.788779,0.594096,0.700966,0.512879,-1.27222,-24.3844,1
0.580401,0.580356,1.16882,0.84437,1.29774,0.902634,0.0842104,-1.21437,-23.2724,1
0.580401,0.580356,2.15165,1.15778,2.1446,1.14538,0.360037,-1.38793,-26.6085,1
0.580401,0.580356,2.66356,1.32101,1.59164,0.986914,1.34135,-1.21437,-23.2724,1
0.580401,0.580356,0.668174,0.684731,2.25342,1.17664,-1.18118,-1.09867,-21.0483,1
0.580401,0.580356,0.874854,0.75064,0.781205,0.754601,0.223829,-1.33007,-25.4965,1
0.580401,0.580356,0.76007,0.714058,1.16312,0.864069,-0.219767,-1.53256,-29.3886,1
0.580401,0.580356,1.15703,0.840623,1.02805,0.825346,0.302171,-1.359,-26.0525,1
0.580401,0.580356,1.59515,0.980312,0.946821,0.802065,0.824677,-1.15652,-22.1603,1
0.580401,0.580356,0.987587,0.786606,0.945465,0.801667,0.198665,-1.53256,-29.3886,1
