SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
1.16078,-0.845217,0.913711,0.514839,0.159879,0.360249,1.0948,-0.064946,-1.25364,1
1.16078,-0.845217,0.930269,0.518966,0.93657,0.532654,0.208115,0.171604,3.51762,1
1.16078,-0.845217,0.815689,0.490403,-0.0124543,0.321973,1.17096,0.487003,9.8793,1
1.16078,-0.845217,0.672547,0.454753,0.169273,0.362302,0.743322,0.119037,2.45734,1
1.16078,-0.845217,1.1631,0.57697,0.693706,0.478723,0.79751,0.0927537,1.9272,1
0.86275,-0.845217,1.43304,0.377068,0.490242,0.167405,1.41072,-0.432912,-8.6756,1
0.86275,-0.845217,0.391708,0.140311,-0.0444245,0.059123,0.603883,-0.695745,-13.977,1
0.86275,-0.845217,0.629871,0.194451,-0.179039,0.0318462,1.11447,-0.406629,-8.14546,1
0.86275,-0.845217,0.732338,0.217758,0.346795,0.138369,0.614237,-0.406629,-8.14546,1
-0.876567,1.06342,0.262459,0.352569,-0.640089,0.182638,1.17107,-0.380345,-7.61532,1
-0.876567,1.06342,0.349811,0.374358,-0.371703,0.242233,0.951791,-0.354062,-7.08518,1
-0.876567,1.06342,-0.0350499,0.278433,-0.780311,0.15153,0.907152,-0.485478,-9.73588,1
-0.871681,1.06342,0.359035,0.389825,-0.128137,0.310022,0.659681,-0.564328,-11.3263,1
-0.876567,1.06342,0.718446,0.466181,0.270234,0.384739,0.686028,-0.327779,-6.55504,1
-0.871681,1.06342,0.0400777,0.309969,-1.28918,0.0510939,1.72469,-0.327779,-6.55504,1
-0.871681,1.06342,-0.221757,0.244427,-0.435084,0.241591,0.189362,-0.406629,-8.14546,1
-0.871681,1.06342,0.375816,0.394015,-1.01729,0.111733,1.86079,-0.380345,-7.61532,1
-0.871681,1.06342,1.17243,0.59344,-0.307763,0.269968,2.07306,-0.275212,-5.49476,1
-0.871681,1.06342,0.0846421,0.321121,-0.531416,0.220107,0.76403,-0.354062,-7.08518,1
-0.876567,1.06342,0.564858,0.427921,-0.308183,0.256348,1.18534,-0.275212,-5.49476,1
-0.876567,1.06342,0.640874,0.446863,-0.367637,0.243113,1.37414,-0.354062,-7.08518,1
-0.876567,1.06342,0.938605,0.521049,-0.149873,0.291489,1.52335,-0.327779,-6.55504,1
-0.876567,1.06342,-0.0478302,0.275272,-0.669817,0.176039,0.744012,-0.380345,-7.61532,1
-0.871681,0.784223,0.843695,0.25682,-1.38831,-0.200703,3.15095,-0.301496,-6.0249,1
-0.871681,0.784223,0.842806,0.256632,-0.942128,-0.109835,2.47274,-0.275212,-5.49476,1
-0.871681,0.784223,1.44327,0.393852,-0.231201,0.0349075,2.36321,-0.301496,-6.0249,1
-0.871681,0.784223,1.05352,0.304763,-0.771758,-0.0751528,2.5466,-0.301496,-6.0249,1
-0.876567,0.784223,0.74923,0.221596,-1.48815,-0.233314,3.15728,-0.354062,-7.08518,1
-0.871681,0.784223,0.61898,0.205452,-0.423165,-0.00417462,1.41486,-0.222646,-4.43448,1
-0.871681,0.784223,2.05685,0.534069,-0.932734,-0.107929,4.32399,-0.222646,-4.43448,1
-0.876567,0.784223,0.908154,0.257736,-2.10906,-0.359102,4.46849,-0.301496,-6.0249,1
0.86275,-0.845217,0.228006,0.103105,-0.404515,-0.0138352,0.814538,0.0664704,1.39706,1
0.86275,-0.845217,-0.139961,0.0194361,-0.43845,-0.0206909,0.314305,0.30302,6.16832,1
0.86275,-0.845217,1.11431,0.304588,-0.0256354,0.0629174,1.6147,0.0927537,1.9272,1
0.86275,-0.845217,0.374483,0.136397,-0.569277,-0.0471977,1.24517,0.697269,14.1204,1
-0.871681,1.06342,0.0634159,0.315802,0.252005,0.394803,-0.209857,-0.143796,-2.84406,1
-0.876567,1.06342,0.619647,0.441569,0.339644,0.400138,0.465824,-0.222646,-4.43448,1
1.16078,-0.84064,0.108203,0.327029,-0.111592,0.313724,0.278064,0.487003,9.8793,1
1.16078,-0.84064,0.681993,0.470659,0.474538,0.444462,0.394725,0.644703,13.0601,1
1.16078,-0.84064,0.706999,0.476931,0.36853,0.420797,0.553377,0.434436,8.81902,1
1.16078,-0.84064,0.370593,0.392697,0.49487,0.44899,-0.0573021,0.408153,8.28888,1
1.16078,-0.84064,0.0771967,0.319277,-0.200633,0.293872,0.340882,0.697269,14.1204,1
1.16078,-0.84064,1.52584,0.681901,0.563019,0.464186,1.44857,-0.0123794,-0.193361,1
1.16078,-0.84064,1.70232,0.726081,0.952275,0.551003,1.21893,0.197887,4.04776,1
1.16078,-0.84064,1.35903,0.640154,0.653041,0.484277,1.11182,0.355587,7.2286,1
1.16078,-0.84064,1.3458,0.63683,1.02799,0.567867,0.657956,0.276737,5.63818,1
-0.876567,1.06342,1.30991,0.613549,0.510014,0.437954,1.21709,-0.0912293,-1.78378,1
-0.871681,1.06342,0.195222,0.348793,0.0828969,0.357114,0.171184,-0.196362,-3.90434,1
1.16078,-0.84064,0.838805,0.509909,0.2614,0.396911,0.865158,0.171604,3.51762,1
1.16078,-0.84064,1.45427,0.663976,0.877957,0.534413,0.9748,0.250453,5.10804,1
-0.876567,1.06342,0.555856,0.425663,0.0786904,0.342211,0.687984,-0.248929,-4.96462,1
-0.876567,1.06342,0.911821,0.514362,0.544649,0.445635,0.629194,-0.275212,-5.49476,1
1.16078,-0.84064,1.17099,0.593064,1.01355,0.564678,0.442469,0.434436,8.81902,1
1.16078,-0.84064,0.517736,0.42954,0.0697158,0.354181,0.644725,0.30302,6.16832,1
1.16078,-0.84064,1.66609,0.717025,1.38079,0.646563,0.682461,0.119037,2.45734,1
1.16078,-0.84064,0.209447,0.352356,-0.335947,0.263699,0.700523,0.276737,5.63818,1
-0.876567,1.06342,0.195666,0.335948,-0.154079,0.290535,0.455585,-0.327779,-6.55504,1
-0.876567,1.06342,0.133542,0.320456,0.297157,0.390697,-0.162803,-0.301496,-6.0249,1
-0.876567,1.06342,0.175996,0.331043,-0.044846,0.314788,0.295323,-0.354062,-7.08518,1
-0.876567,1.06342,0.521626,0.417158,0.308234,0.393172,0.366193,-0.354062,-7.08518,1
-0.871681,1.07258,-0.315888,0.239434,-0.602089,0.224195,0.255745,-0.064946,-1.25364,1
-0.871681,1.06342,-0.144185,0.263832,-0.341276,0.262507,0.188902,-0.354062,-7.08518,1
-0.871681,1.06342,-0.397684,0.200384,0.0488224,0.349507,-0.632086,-0.0386627,-0.7235,1
-0.871681,1.06342,0.297133,0.374308,-0.359504,0.258419,0.858831,-0.0123794,-0.193361,1
-0.876567,1.06342,0.365481,0.378259,0.502021,0.436177,-0.072259,-0.380345,-7.61532,1
-0.876567,1.06342,0.570414,0.429314,0.182455,0.365235,0.583519,-0.170079,-3.3742,1
-0.871681,1.06342,-0.322556,0.219188,-1.01588,0.112045,0.778642,-0.143796,-2.84406,1
-0.871681,1.07258,0.287353,0.391506,-0.031805,0.352275,0.439134,-0.0912293,-1.78378,1
-0.871681,1.06342,-0.232426,0.241742,-0.385165,0.252718,0.112624,-0.064946,-1.25364,1
-0.876567,1.06342,0.534629,0.420395,0.432752,0.420797,0.239754,-0.301496,-6.0249,1
-0.876567,1.06342,0.40949,0.389223,0.533431,0.443142,-0.0470639,-0.406629,-8.14546,1
-0.871681,1.06342,0.566302,0.441707,0.238123,0.391742,0.511269,-0.354062,-7.08518,1
-0.871681,1.06342,0.00618143,0.301477,0.162123,0.374767,-0.187998,-0.275212,-5.49476,1
-0.876567,1.06342,0.673658,0.455029,0.330109,0.398011,0.552455,-0.0912293,-1.78378,1
-0.876567,1.06342,0.498621,0.411413,-0.756614,0.156773,1.68442,-0.170079,-3.3742,1
-0.871681,1.06342,0.0258517,0.306419,-0.0268967,0.332605,0.0591266,-0.0386627,-0.7235,1
-0.871681,1.06342,1.34536,0.63673,0.250463,0.394492,1.58824,-0.511762,-10.266,1
-0.871681,1.06342,0.514735,0.428787,0.0733617,0.354969,0.636212,-0.616895,-12.3866,1
-0.876567,1.06342,0.533962,0.420207,-0.411107,0.233471,1.27358,-0.432912,-8.6756,1
-0.876567,1.06342,0.148656,0.324219,-0.427792,0.229786,0.726986,-0.354062,-7.08518,1
-0.876567,1.06342,0.18422,0.333088,-1.02528,0.09716,1.5757,-0.406629,-8.14546,1
-0.876567,1.06342,-0.179526,0.242445,-0.761662,0.155692,0.663709,-0.354062,-7.08518,1
1.16078,-0.845217,0.369704,0.379288,0.536236,0.443765,-0.104818,-0.669461,-13.4469,1
1.16078,-0.845217,0.804576,0.487644,0.225923,0.374877,0.860327,-0.511762,-10.266,1
1.16078,-0.845217,-0.00282065,0.286474,-0.153237,0.290719,0.167849,-0.643178,-12.9167,1
1.16078,-0.845217,0.496176,0.410799,-0.0846687,0.305934,0.803262,-0.327779,-6.55504,1
1.16078,-0.845217,1.03729,0.545635,0.682628,0.476267,0.639778,-0.695745,-13.977,1
1.16078,-0.845217,0.230674,0.344641,-0.28701,0.261041,0.670265,-0.354062,-7.08518,1
1.16078,-0.845217,0.73156,0.469442,0.498655,0.435443,0.434991,-0.590612,-11.8564,1
1.16078,-0.845217,1.67665,0.704932,1.00836,0.548565,1.11919,-0.380345,-7.61532,1
1.16078,-0.845217,0.11676,0.316279,-0.418679,0.231821,0.668426,-0.774595,-15.5674,1
1.16078,-0.845217,0.751453,0.474409,0.459113,0.426663,0.508508,-0.643178,-12.9167,1
1.16078,-0.84064,0.975835,0.544217,0.34988,0.416654,0.949259,0.697269,14.1204,1
1.16078,-0.84064,0.864144,0.516269,0.00647602,0.340066,1.21617,0.250453,5.10804,1
1.16078,-0.84064,0.527627,0.432011,-0.390353,0.251545,1.23734,0.670986,13.5903,1
1.16078,-0.84064,0.320471,0.380166,0.702119,0.495203,-0.354588,0.592136,11.9999,1
1.16078,-0.84064,0.744785,0.486377,0.536937,0.458357,0.40899,0.513286,10.4094,1
-0.876567,1.06342,0.524627,0.417886,1.72013,0.706579,-1.1268,1.5909,32.1452,1
-0.876567,1.06342,2.11397,0.813877,2.37665,0.852294,0.193044,1.61718,32.6753,1
-0.876567,1.06342,0.352478,0.37501,1.49522,0.656664,-1.12829,1.56462,31.615,1
-0.876567,1.06342,0.823357,0.492323,1.09923,0.568747,-0.111031,1.53833,31.0849,1
-0.876567,1.06342,0.94694,0.523131,2.1007,0.791049,-0.962621,1.51205,30.5548,1
-0.876567,1.06342,0.308691,0.364097,1.85671,0.736881,-1.52694,1.66975,33.7356,1
-0.876567,1.06342,0.519514,0.416631,1.86035,0.737706,-1.26647,1.66975,33.7356,1
-0.876567,1.06342,-0.163078,0.246546,1.01692,0.550471,-1.32986,1.51205,30.5548,1
-0.876567,1.06342,-0.598727,0.138003,0.506649,0.437203,-1.40337,1.48577,30.0246,1
-0.876567,1.06342,0.665435,0.452972,1.92948,0.753031,-1.14946,1.45948,29.4945,1
-0.871681,1.06342,0.32136,0.380367,1.41319,0.653804,-1.08814,1.48577,30.0246,1
-0.871681,1.06342,1.39393,0.648872,1.75897,0.730923,-0.0684618,1.4332,28.9643,1
-0.876567,1.06342,0.794684,0.485172,1.87199,0.740291,-0.933284,1.51205,30.5548,1
-0.876567,1.06342,1.68788,0.707717,2.22942,0.819627,-0.178334,1.45948,29.4945,1
-0.876567,1.06342,1.0174,0.540667,2.20825,0.814935,-0.977578,1.45948,29.4945,1
-0.876567,1.06342,-0.324779,0.206267,1.1556,0.581249,-1.67857,1.48577,30.0246,1
-0.871681,1.06342,-0.258432,0.235244,0.927736,0.545503,-1.36794,1.45948,29.4945,1
-0.871681,1.06342,-0.254097,0.236336,0.87964,0.53478,-1.31398,1.45948,29.4945,1
1.16078,-0.845217,1.18999,0.583668,1.87045,0.739924,-0.437309,1.61718,32.6753,1
1.16078,-0.845217,1.50928,0.663223,2.09747,0.790353,-0.266806,1.66975,33.7356,1
1.16078,-0.845217,1.80868,0.737835,1.92023,0.750978,0.284623,1.51205,30.5548,1
1.16078,-0.845217,1.6971,0.710012,2.34132,0.844466,-0.277162,1.80117,36.3863,1
1.16078,-0.845217,1.92993,0.768054,2.51071,0.882082,-0.161307,1.88002,37.9767,1
1.16078,-0.845217,1.76623,0.727248,2.12047,0.795449,0.0266831,1.72232,34.7959,1
1.16078,-0.845217,1.58808,0.682867,1.93047,0.753251,-0.0008134,1.7486,35.326,1
1.16078,-0.845217,1.75189,0.723686,1.96762,0.761518,0.164857,1.66975,33.7356,1
1.16078,-0.845217,1.41926,0.640807,1.85741,0.737046,-0.137262,1.80117,36.3863,1
1.16078,-0.845217,1.21011,0.588686,1.82011,0.728778,-0.361837,1.5909,32.1452,1
-0.876567,1.06342,1.39248,0.634108,1.79529,0.723242,-0.107464,1.61718,32.6753,1
-0.876567,1.06342,0.429717,0.39424,1.55789,0.670559,-1.09044,1.69603,34.2657,1
1.16078,-0.84064,1.58174,0.695913,1.62338,0.700659,0.3112,1.2755,25.7835,1
1.16078,-0.84064,1.62486,0.706701,1.29764,0.628031,0.721233,1.09152,22.0725,1
1.16078,-0.84064,1.33636,0.634484,1.51905,0.677396,0.108598,1.45948,29.4945,1
1.16078,-0.84064,2.1093,0.827952,1.62857,0.701813,0.976182,1.17037,23.6629,1
1.16078,-0.84064,2.1342,0.834199,1.58229,0.691493,1.05936,1.2755,25.7835,1
1.16078,-0.84064,2.04484,0.811845,1.81829,0.74414,0.687868,1.19665,24.1931,1
1.16078,-0.845217,1.10831,0.563322,1.41753,0.639414,-0.0775518,1.53833,31.0849,1
1.16078,-0.845217,1.14998,0.573709,1.66068,0.693381,-0.27624,1.5909,32.1452,1
1.16078,-0.845217,1.27345,0.604479,1.0803,0.564531,0.503561,1.35435,27.3739,1
1.16078,-0.845217,1.35636,0.625114,1.52214,0.662621,0.130802,1.38063,27.9041,1
1.16078,-0.845217,1.41404,0.639502,1.64511,0.689916,0.0751192,1.7486,35.326,1
1.16078,-0.845217,1.78256,0.731312,1.50994,0.659927,0.689939,1.7486,35.326,1
1.16078,-0.845217,1.10531,0.562569,1.17719,0.586052,0.175557,1.77488,35.8562,1
1.16078,-0.845217,0.471504,0.404652,1.29077,0.611257,-0.771295,1.85373,37.4466,1
1.16078,-0.845217,1.07763,0.55567,1.36467,0.627664,-0.061445,1.80117,36.3863,1
1.16078,-0.845217,1.09353,0.559647,1.46815,0.650651,-0.149571,1.82745,36.9164,1
1.16078,-0.845217,0.477172,0.406069,0.340905,0.400412,0.266099,0.697269,14.1204,1
1.16078,-0.845217,0.208447,0.339134,0.0384463,0.333266,0.24263,0.697269,14.1204,1
1.16078,-0.845217,0.90882,0.51361,0.641262,0.467083,0.512879,0.618419,12.53,1
1.16078,-0.845217,0.301356,0.362266,0.170956,0.362668,0.218009,0.565853,11.4697,1
1.16078,-0.845217,0.0889765,0.309355,0.437099,0.421768,-0.381281,0.539569,10.9396,1
1.16078,-0.845217,0.0997567,0.312052,0.894784,0.523378,-0.856087,0.487003,9.8793,1
1.16078,-0.845217,-0.167745,0.24538,0.0784101,0.342138,-0.338711,0.539569,10.9396,1
-0.876567,1.06342,1.02162,0.541721,0.842621,0.511774,0.435451,1.03895,21.0122,1
-0.876567,1.06342,0.765122,0.477822,0.177547,0.364135,0.863778,0.749836,15.1807,1
-0.871681,1.06342,0.142433,0.335584,0.641403,0.481656,-0.530843,0.933819,18.8917,1
-0.871681,1.07258,-0.181304,0.273353,0.120616,0.386517,-0.405786,0.933819,18.8917,1
-0.871681,1.06342,0.128541,0.33211,0.158056,0.373869,-0.0108233,0.776119,15.7108,1
-0.876567,1.06342,0.979502,0.531222,1.21239,0.59388,-0.02716,0.881252,17.8314,1
-0.871681,1.06342,0.627315,0.456973,0.981862,0.557584,-0.244486,0.907535,18.3615,1
1.16078,-0.845217,0.0963117,0.311186,0.172499,0.363035,-0.0728348,0.565853,11.4697,1
1.16078,-0.845217,-0.295884,0.21348,-0.0852293,0.305824,-0.334224,0.907535,18.3615,1
1.16078,-0.845217,0.156103,0.326076,0.201385,0.369433,-0.0218672,0.565853,11.4697,1
-0.871681,1.06342,0.573081,0.443388,0.432892,0.435168,0.292561,0.854969,17.3013,1
-0.871681,1.06342,0.406379,0.401667,0.852857,0.528822,-0.401413,0.907535,18.3615,1
-0.876567,1.06342,1.14087,0.571451,1.23566,0.59903,0.158759,0.960102,19.4218,1
-0.871681,1.07258,0.319137,0.399521,0.619528,0.498557,-0.266232,1.01267,20.4821,1
-0.876567,1.06342,2.07774,0.804871,1.28474,0.609937,1.32489,0.986385,19.952,1
-0.871681,1.06342,0.241565,0.360409,0.410316,0.430127,-0.140367,1.01267,20.4821,1
-0.871681,1.06342,0.611312,0.452972,0.675616,0.4893,0.0692506,0.986385,19.952,1
-0.876567,1.06342,0.823135,0.492272,0.995744,0.545779,0.000566427,0.986385,19.952,1
-0.876567,1.06342,1.11398,0.564752,1.23777,0.599507,0.121254,1.03895,21.0122,1
-0.871681,1.06342,0.0811971,0.320281,0.401201,0.428093,-0.352173,1.03895,21.0122,1
-0.871681,1.07258,0.21167,0.372426,0.729182,0.523176,-0.531074,0.881252,17.8314,1
-0.871681,1.06342,0.801908,0.50069,0.876556,0.53412,0.10296,0.907535,18.3615,1
-0.871681,1.06342,3.22543,1.10737,0.552782,0.461895,3.7905,0.933819,18.8917,1
1.17055,-0.84064,0.642652,0.481083,0.345814,0.437093,0.490675,1.03895,21.0122,1
1.17055,-0.84064,1.04196,0.581737,0.960689,0.575182,0.330182,1.03895,21.0122,1
1.17055,-0.84064,1.27068,0.639402,0.807986,0.540884,0.809821,1.19665,24.1931,1
1.16078,-0.84064,1.25556,0.614263,0.850193,0.528235,0.740791,1.19665,24.1931,1
1.17055,-0.84064,0.839138,0.53062,0.881883,0.557474,0.147025,1.1178,22.6027,1
1.17055,-0.84064,1.13087,0.604165,0.394331,0.447982,1.11067,1.30178,26.3136,1
1.17055,-0.84064,1.14154,0.60685,0.537778,0.480208,0.952366,1.22293,24.7232,1
1.17055,-0.84064,1.35314,0.660187,1.45147,0.685425,0.201788,1.1178,22.6027,1
1.17055,-0.84064,1.56807,0.714378,1.22206,0.633878,0.731817,1.14408,23.1328,1
1.17055,-0.84064,1.99661,0.822407,1.57444,0.71305,0.89254,1.06524,21.5424,1
1.16078,-0.845217,0.253124,0.350236,1.31026,0.615602,-1.07491,1.14408,23.1328,1
1.16078,-0.845217,0.581083,0.43196,1.13232,0.576098,-0.465036,1.22293,24.7232,1
1.16078,-0.845217,0.0823087,0.307674,1.11942,0.573239,-1.10816,1.22293,24.7232,1
1.16078,-0.845217,0.0202955,0.292232,1.18631,0.588069,-1.25588,1.24922,25.2534,1
1.16078,-0.845217,0.975057,0.530118,1.56322,0.67175,-0.399457,1.45948,29.4945,1
1.16078,-0.845217,0.619647,0.441569,1.35457,0.625409,-0.643822,1.1178,22.6027,1
1.16078,-0.845217,0.34392,0.372878,0.966016,0.539198,-0.604705,1.14408,23.1328,1
